date,T2M,RH2M,PRECTOTCORR,state
2023-06-13,25.59,88.25,4.88,Enugu
2023-06-14,25.43,89.08,11.47,Enugu
2023-06-15,25.79,86.92,2.5,Enugu
2023-06-16,26.08,85.32,2.08,Enugu
2023-06-17,26.61,85.98,2.57,Enugu
2023-06-18,25.8,90.71,2.87,Enugu
2023-06-19,25.5,92.48,25.89,Enugu
2023-06-20,25.22,92.38,6.72,Enugu
2023-06-21,25.29,89.43,3.11,Enugu
2023-06-22,25.01,88.98,3.63,Enugu
2023-06-23,25.01,87.09,2.19,Enugu
2023-06-24,25.08,87.55,1.56,Enugu
2023-06-25,25.82,84.58,1.0,Enugu
2023-06-26,24.81,90.42,1.73,Enugu
2023-06-27,24.62,91.83,39.07,Enugu
2023-06-28,24.59,92.92,20.74,Enugu
2023-06-29,25.59,88.74,1.95,Enugu
2023-06-30,25.32,89.87,1.46,Enugu
2023-07-01,25.67,89.53,5.38,Enugu
2023-07-02,24.88,90.48,25.1,Enugu
2023-07-03,26.28,87.1,9.14,Enugu
2023-07-04,24.96,93.6,5.41,Enugu
2023-07-05,25.5,83.57,2.9,Enugu
2023-07-06,26.24,81.64,1.46,Enugu
2023-07-07,25.04,91.73,13.53,Enugu
2023-07-08,24.83,93.78,18.59,Enugu
2023-07-09,25.53,85.62,3.16,Enugu
2023-07-10,26.15,84.48,0.12,Enugu
2023-07-11,25.19,91.17,1.1,Enugu
2023-07-12,24.67,93.97,7.18,Enugu
2023-07-13,25.15,88.93,1.23,Enugu
2023-07-14,26.47,81.84,1.63,Enugu
2023-07-15,27.29,80.55,0.59,Enugu
2023-07-16,26.92,85.75,3.18,Enugu
2023-07-17,26.73,84.47,3.56,Enugu
2023-07-18,25.7,89.99,0.31,Enugu
2023-07-19,25.79,90.27,0.42,Enugu
2023-07-20,25.85,91.88,5.21,Enugu
2023-07-21,26.15,88.78,5.31,Enugu
2023-07-22,25.02,92.99,5.44,Enugu
2023-07-23,25.89,87.4,6.91,Enugu
2023-07-24,24.67,92.4,25.94,Enugu
2023-07-25,25.57,86.31,0.89,Enugu
2023-07-26,26.57,85.4,2.9,Enugu
2023-07-27,26.43,87.65,6.68,Enugu
2023-07-28,25.33,91.68,14.76,Enugu
2023-07-29,24.97,91.07,19.92,Enugu
2023-07-30,26.02,87.06,1.09,Enugu
2023-07-31,25.98,87.9,1.34,Enugu
2023-08-01,24.86,91.75,1.32,Enugu
2023-08-02,25.64,86.77,0.98,Enugu
2023-08-03,25.09,87.22,0.41,Enugu
2023-08-04,26.12,84.14,0.17,Enugu
2023-08-05,26.46,86.0,0.73,Enugu
2023-08-06,25.08,90.55,1.63,Enugu
2023-08-07,25.58,86.69,0.38,Enugu
2023-08-08,25.72,85.66,0.26,Enugu
2023-08-09,26.07,85.89,2.77,Enugu
2023-08-10,25.36,89.49,9.83,Enugu
2023-08-11,25.29,88.38,1.9,Enugu
2023-08-12,25.8,87.27,2.41,Enugu
2023-08-13,25.16,91.03,17.28,Enugu
2023-08-14,24.62,91.81,5.82,Enugu
2023-08-15,26.29,81.84,0.13,Enugu
2023-08-16,26.97,80.68,0.89,Enugu
2023-08-17,26.0,88.56,4.84,Enugu
2023-08-18,26.1,87.52,1.34,Enugu
2023-08-19,24.77,92.26,2.03,Enugu
2023-08-20,26.07,84.79,0.8,Enugu
2023-08-21,26.32,84.44,0.65,Enugu
2023-08-22,26.16,87.73,0.81,Enugu
2023-08-23,25.11,91.78,4.61,Enugu
2023-08-24,25.33,89.11,3.81,Enugu
2023-08-25,25.93,86.7,0.57,Enugu
2023-08-26,26.44,87.41,1.17,Enugu
2023-08-27,25.14,89.56,10.24,Enugu
2023-08-28,25.29,88.17,7.7,Enugu
2023-08-29,25.65,88.68,3.72,Enugu
2023-08-30,25.01,90.73,10.95,Enugu
2023-08-31,25.97,87.18,1.11,Enugu
2023-09-01,26.06,87.89,5.64,Enugu
2023-09-02,24.77,90.53,10.83,Enugu
2023-09-03,25.65,85.36,4.23,Enugu
2023-09-04,24.58,89.69,16.06,Enugu
2023-09-05,25.09,88.55,35.76,Enugu
2023-09-06,26.48,81.51,2.97,Enugu
2023-09-07,26.81,85.14,5.02,Enugu
2023-09-08,25.05,93.65,38.16,Enugu
2023-09-09,25.03,91.32,3.01,Enugu
2023-09-10,24.95,89.87,0.63,Enugu
2023-09-11,26.12,87.06,1.22,Enugu
2023-09-12,25.59,90.88,4.07,Enugu
2023-09-13,25.9,89.12,5.02,Enugu
2023-09-14,25.73,88.46,1.94,Enugu
2023-09-15,25.97,90.05,6.59,Enugu
2023-09-16,25.06,92.22,4.02,Enugu
2023-09-17,25.4,89.3,5.47,Enugu
2023-09-18,25.85,85.79,1.45,Enugu
2023-09-19,24.93,90.61,1.37,Enugu
2023-09-20,26.52,85.45,1.57,Enugu
2023-09-21,26.4,89.1,4.67,Enugu
2023-09-22,25.11,93.91,10.97,Enugu
2023-09-23,24.99,89.22,4.44,Enugu
2023-09-24,25.43,85.35,0.31,Enugu
2023-09-25,26.14,85.43,0.22,Enugu
2023-09-26,27.07,82.92,0.6,Enugu
2023-09-27,26.89,87.26,0.5,Enugu
2023-09-28,25.91,92.25,10.57,Enugu
2023-09-29,25.83,89.63,6.06,Enugu
2023-09-30,26.15,87.1,1.32,Enugu
2023-10-01,26.82,87.43,8.34,Enugu
2023-10-02,26.55,88.04,10.0,Enugu
2023-10-03,26.32,86.19,2.44,Enugu
2023-10-04,25.6,91.57,2.99,Enugu
2023-10-05,25.78,87.65,0.99,Enugu
2023-10-06,26.31,87.32,2.2,Enugu
2023-10-07,24.86,94.23,6.53,Enugu
2023-10-08,24.73,91.99,2.1,Enugu
2023-10-09,26.61,81.55,2.78,Enugu
2023-10-10,25.42,90.62,1.6,Enugu
2023-10-11,25.71,89.36,2.19,Enugu
2023-10-12,24.41,92.79,2.63,Enugu
2023-10-13,26.61,84.35,2.75,Enugu
2023-10-14,25.49,92.22,3.95,Enugu
2023-10-15,25.56,91.47,11.98,Enugu
2023-10-16,24.45,92.37,35.51,Enugu
2023-10-17,25.76,82.44,5.11,Enugu
2023-10-18,26.97,82.44,1.3,Enugu
2023-10-19,25.99,91.96,1.24,Enugu
2023-10-20,27.14,85.42,1.52,Enugu
2023-10-21,27.17,85.47,2.2,Enugu
2023-10-22,26.58,87.82,2.01,Enugu
2023-10-23,26.05,90.37,4.25,Enugu
2023-10-24,25.81,89.47,0.9,Enugu
2023-10-25,26.37,86.14,0.23,Enugu
2023-10-26,26.46,86.04,0.14,Enugu
2023-10-27,26.56,86.11,0.19,Enugu
2023-10-28,26.48,87.74,0.97,Enugu
2023-10-29,26.81,86.66,0.81,Enugu
2023-10-30,26.77,87.04,1.18,Enugu
2023-10-31,26.37,90.14,2.39,Enugu
2023-11-01,26.14,84.26,0.41,Enugu
2023-11-02,25.59,90.6,1.19,Enugu
2023-11-03,25.4,90.4,4.22,Enugu
2023-11-04,25.94,87.88,8.09,Enugu
2023-11-05,26.84,82.57,17.78,Enugu
2023-11-06,25.68,89.47,7.88,Enugu
2023-11-07,25.8,90.47,0.16,Enugu
2023-11-08,26.0,89.72,0.08,Enugu
2023-11-09,26.11,88.16,0.04,Enugu
2023-11-10,26.49,87.73,0.11,Enugu
2023-11-11,26.72,85.76,0.06,Enugu
2023-11-12,26.92,84.38,0.83,Enugu
2023-11-13,27.42,81.33,1.69,Enugu
2023-11-14,26.92,85.55,1.58,Enugu
2023-11-15,25.36,87.5,2.58,Enugu
2023-11-16,25.85,86.02,0.18,Enugu
2023-11-17,26.46,79.46,0.27,Enugu
2023-11-18,25.84,77.23,0.14,Enugu
2023-11-19,26.37,78.37,0.01,Enugu
2023-11-20,25.77,81.7,0.0,Enugu
2023-11-21,26.91,76.66,0.01,Enugu
2023-11-22,26.44,85.13,0.18,Enugu
2023-11-23,26.26,85.88,0.35,Enugu
2023-11-24,26.75,83.95,0.59,Enugu
2023-11-25,26.24,88.74,1.53,Enugu
2023-11-26,24.92,91.43,6.57,Enugu
2023-11-27,26.96,81.13,0.18,Enugu
2023-11-28,26.66,83.6,0.69,Enugu
2023-11-29,26.56,83.91,0.89,Enugu
2023-11-30,27.01,81.81,0.4,Enugu
2023-12-01,27.65,76.18,0.33,Enugu
2023-12-02,27.22,77.88,0.01,Enugu
2023-12-03,27.13,80.42,0.01,Enugu
2023-12-04,27.03,79.51,0.01,Enugu
2023-12-05,27.34,77.25,0.01,Enugu
2023-12-06,27.05,77.41,0.03,Enugu
2023-12-07,27.53,74.49,0.01,Enugu
2023-12-08,26.27,82.01,0.01,Enugu
2023-12-09,27.09,72.98,0.0,Enugu
2023-12-10,27.12,75.24,0.0,Enugu
2023-12-11,27.02,61.92,0.0,Enugu
2023-12-12,24.06,50.61,0.0,Enugu
2023-12-13,24.76,49.88,0.0,Enugu
2023-12-14,26.27,51.57,0.0,Enugu
2023-12-15,26.21,52.59,0.0,Enugu
2023-12-16,26.37,54.9,0.09,Enugu
2023-12-17,26.65,54.32,0.0,Enugu
2023-12-18,26.38,55.64,0.0,Enugu
2023-12-19,26.66,69.36,0.0,Enugu
2023-12-20,27.49,73.84,0.0,Enugu
2023-12-21,27.88,65.25,0.0,Enugu
2023-12-22,27.54,62.43,0.01,Enugu
2023-12-23,26.85,46.67,0.0,Enugu
2023-12-24,26.47,48.99,0.0,Enugu
2023-12-25,25.42,48.44,0.0,Enugu
2023-12-26,24.86,51.33,0.0,Enugu
2023-12-27,25.47,47.05,0.0,Enugu
2023-12-28,25.84,45.58,0.0,Enugu
2023-12-29,26.43,47.42,0.0,Enugu
2023-12-30,26.88,50.71,0.0,Enugu
2023-12-31,27.24,53.9,0.0,Enugu
2024-01-01,26.43,55.36,0.0,Enugu
2024-01-02,27.53,50.75,0.0,Enugu
2024-01-03,26.81,63.34,0.0,Enugu
2024-01-04,27.41,70.22,0.0,Enugu
2024-01-05,27.89,64.74,0.0,Enugu
2024-01-06,27.84,65.59,0.06,Enugu
2024-01-07,27.81,55.22,0.01,Enugu
2024-01-08,27.03,47.95,0.01,Enugu
2024-01-09,26.7,53.2,0.0,Enugu
2024-01-10,26.81,52.58,0.03,Enugu
2024-01-11,27.69,37.03,0.0,Enugu
2024-01-12,26.56,42.92,0.0,Enugu
2024-01-13,26.2,40.63,0.0,Enugu
2024-01-14,25.63,38.84,0.0,Enugu
2024-01-15,24.6,35.25,0.0,Enugu
2024-01-16,24.22,34.74,0.0,Enugu
2024-01-17,24.41,35.51,0.0,Enugu
2024-01-18,25.52,36.32,0.0,Enugu
2024-01-19,25.39,41.69,0.0,Enugu
2024-01-20,25.57,37.83,0.0,Enugu
2024-01-21,25.52,38.41,0.0,Enugu
2024-01-22,25.43,50.75,0.0,Enugu
2024-01-23,26.78,71.61,0.1,Enugu
2024-01-24,27.82,56.21,0.27,Enugu
2024-01-25,25.32,35.64,0.0,Enugu
2024-01-26,25.14,37.65,0.0,Enugu
2024-01-27,25.67,36.7,0.0,Enugu
2024-01-28,26.69,38.16,0.0,Enugu
2024-01-29,27.52,47.72,0.0,Enugu
2024-01-30,28.37,44.09,0.0,Enugu
2024-01-31,28.04,40.15,0.0,Enugu
2024-02-01,27.04,39.71,0.0,Enugu
2024-02-02,26.55,40.03,0.0,Enugu
2024-02-03,27.03,37.73,0.0,Enugu
2024-02-04,27.11,39.69,0.0,Enugu
2024-02-05,27.15,37.53,0.0,Enugu
2024-02-06,25.53,37.49,0.0,Enugu
2024-02-07,26.03,35.46,0.0,Enugu
2024-02-08,26.98,39.34,0.0,Enugu
2024-02-09,26.53,55.73,0.0,Enugu
2024-02-10,27.86,59.86,0.0,Enugu
2024-02-11,29.47,64.17,0.0,Enugu
2024-02-12,29.96,64.45,0.0,Enugu
2024-02-13,29.44,68.14,0.0,Enugu
2024-02-14,29.55,69.76,0.0,Enugu
2024-02-15,29.5,68.51,0.01,Enugu
2024-02-16,29.39,53.07,0.0,Enugu
2024-02-17,28.14,62.84,0.0,Enugu
2024-02-18,28.86,55.14,0.0,Enugu
2024-02-19,29.32,67.52,0.01,Enugu
2024-02-20,29.63,70.67,0.41,Enugu
2024-02-21,28.89,76.76,1.36,Enugu
2024-02-22,28.05,77.46,0.97,Enugu
2024-02-23,28.82,63.74,0.4,Enugu
2024-02-24,28.4,46.59,0.0,Enugu
2024-02-25,28.84,48.33,0.0,Enugu
2024-02-26,28.2,63.24,0.02,Enugu
2024-02-27,28.87,71.4,0.06,Enugu
2024-02-28,29.15,74.22,0.14,Enugu
2024-02-29,28.33,78.96,0.59,Enugu
2024-03-01,28.66,74.54,0.06,Enugu
2024-03-02,27.89,81.72,1.14,Enugu
2024-03-03,28.73,73.21,0.29,Enugu
2024-03-04,28.92,72.84,0.23,Enugu
2024-03-05,28.18,79.75,0.35,Enugu
2024-03-06,28.68,76.43,0.61,Enugu
2024-03-07,28.16,79.32,0.15,Enugu
2024-03-08,28.3,77.44,0.41,Enugu
2024-03-09,28.02,77.46,0.28,Enugu
2024-03-10,30.34,66.33,0.03,Enugu
2024-03-11,28.56,78.39,0.47,Enugu
2024-03-12,29.68,73.46,0.24,Enugu
2024-03-13,29.76,72.92,0.19,Enugu
2024-03-14,28.85,78.18,0.38,Enugu
2024-03-15,29.3,74.15,0.18,Enugu
2024-03-16,29.99,70.64,0.61,Enugu
2024-03-17,30.3,69.73,0.01,Enugu
2024-03-18,29.8,70.05,0.0,Enugu
2024-03-19,29.37,51.68,0.0,Enugu
2024-03-20,29.71,51.16,0.0,Enugu
2024-03-21,29.71,69.55,0.0,Enugu
2024-03-22,29.2,74.31,6.47,Enugu
2024-03-23,29.38,73.08,4.32,Enugu
2024-03-24,28.8,76.01,0.17,Enugu
2024-03-25,28.17,80.03,1.49,Enugu
2024-03-26,28.96,74.5,0.58,Enugu
2024-03-27,29.66,72.72,0.08,Enugu
2024-03-28,29.06,77.52,0.38,Enugu
2024-03-29,29.26,77.57,0.62,Enugu
2024-03-30,28.86,80.19,0.7,Enugu
2024-03-31,28.95,76.02,0.41,Enugu
2024-04-01,28.41,78.62,0.11,Enugu
2024-04-02,29.38,75.95,0.21,Enugu
2024-04-03,28.62,78.9,0.34,Enugu
2024-04-04,28.12,80.66,0.49,Enugu
2024-04-05,27.72,82.37,0.5,Enugu
2024-04-06,28.73,75.64,1.66,Enugu
2024-04-07,28.69,78.37,2.63,Enugu
2024-04-08,27.66,82.57,4.3,Enugu
2024-04-09,27.97,78.42,3.24,Enugu
2024-04-10,28.6,63.72,2.14,Enugu
2024-04-11,27.0,84.26,1.62,Enugu
2024-04-12,28.53,72.25,0.51,Enugu
2024-04-13,27.13,83.78,2.28,Enugu
2024-04-14,28.1,78.82,1.26,Enugu
2024-04-15,28.23,79.79,0.58,Enugu
2024-04-16,28.01,82.49,0.23,Enugu
2024-04-17,28.51,78.85,0.03,Enugu
2024-04-18,28.07,80.61,0.17,Enugu
2024-04-19,27.99,81.43,0.12,Enugu
2024-04-20,29.51,74.35,0.06,Enugu
2024-04-21,28.34,77.17,1.81,Enugu
2024-04-22,28.81,75.66,2.63,Enugu
2024-04-23,28.73,77.73,2.7,Enugu
2024-04-24,28.32,82.89,2.67,Enugu
2024-04-25,28.12,84.83,6.86,Enugu
2024-04-26,27.93,85.36,7.72,Enugu
2024-04-27,28.66,81.98,3.7,Enugu
2024-04-28,28.75,80.96,3.19,Enugu
2024-04-29,28.28,85.27,10.67,Enugu
2024-04-30,27.92,86.25,13.07,Enugu
2024-05-01,27.59,87.01,6.33,Enugu
2024-05-02,27.22,89.02,4.98,Enugu
2024-05-03,26.7,87.79,5.98,Enugu
2024-05-04,27.65,83.47,0.9,Enugu
2024-05-05,27.93,83.86,4.5,Enugu
2024-05-06,28.0,84.18,0.19,Enugu
2024-05-07,28.31,81.11,0.16,Enugu
2024-05-08,26.97,86.06,0.11,Enugu
2024-05-09,27.55,84.73,0.19,Enugu
2024-05-10,27.84,84.01,0.2,Enugu
2024-05-11,27.75,83.92,1.83,Enugu
2024-05-12,27.67,85.99,1.2,Enugu
2024-05-13,27.06,84.18,0.8,Enugu
2024-05-14,28.0,77.69,1.28,Enugu
2024-05-15,28.02,81.8,0.24,Enugu
2024-05-16,27.57,86.48,4.73,Enugu
2024-05-17,27.0,87.24,16.39,Enugu
2024-05-18,28.23,82.59,1.91,Enugu
2024-05-19,27.78,85.68,3.42,Enugu
2024-05-20,27.46,85.09,1.81,Enugu
2024-05-21,27.63,84.53,3.1,Enugu
2024-05-22,26.24,91.04,13.55,Enugu
2024-05-23,27.05,84.74,2.41,Enugu
2024-05-24,26.49,88.57,8.68,Enugu
2024-05-25,25.56,85.09,5.16,Enugu
2024-05-26,27.62,74.48,0.09,Enugu
2024-05-27,27.52,83.53,2.45,Enugu
2024-05-28,26.97,87.94,2.86,Enugu
2024-05-29,26.31,88.89,1.02,Enugu
2024-05-30,27.0,88.67,1.87,Enugu
2024-05-31,26.59,86.76,1.65,Enugu
2024-06-01,27.83,79.89,2.46,Enugu
2024-06-02,26.33,90.79,4.42,Enugu
2024-06-03,27.51,84.45,2.35,Enugu
2024-06-04,27.04,87.59,4.73,Enugu
2024-06-05,26.3,88.99,2.14,Enugu
2024-06-06,26.54,88.63,2.53,Enugu
2024-06-07,26.63,85.02,1.72,Enugu
2024-06-08,26.63,85.5,5.99,Enugu
2024-06-09,26.26,87.53,1.37,Enugu
2024-06-10,26.76,84.88,1.46,Enugu
2024-06-11,25.97,87.43,2.47,Enugu
2024-06-12,27.06,81.1,0.44,Enugu
2024-06-13,27.81,81.35,0.84,Enugu
2024-06-14,25.93,91.77,11.54,Enugu
2024-06-15,25.86,89.5,14.13,Enugu
2024-06-16,25.58,87.7,2.07,Enugu
2024-06-17,26.82,81.05,0.61,Enugu
2024-06-18,27.07,81.92,0.58,Enugu
2024-06-19,26.99,85.95,2.86,Enugu
2024-06-20,26.73,91.04,63.97,Enugu
2024-06-21,25.88,91.4,22.4,Enugu
2024-06-22,25.97,87.58,3.25,Enugu
2024-06-23,25.02,92.24,3.0,Enugu
2024-06-24,25.84,90.56,8.47,Enugu
2024-06-25,24.79,94.06,7.34,Enugu
2024-06-26,25.74,84.21,0.46,Enugu
2024-06-27,25.16,89.88,0.96,Enugu
2024-06-28,26.42,85.65,3.13,Enugu
2024-06-29,25.15,88.84,3.15,Enugu
2024-06-30,25.68,87.94,4.44,Enugu
2024-07-01,25.31,88.74,6.82,Enugu
2024-07-02,25.79,89.48,10.94,Enugu
2024-07-03,25.51,89.49,7.52,Enugu
2024-07-04,25.76,86.24,3.27,Enugu
2024-07-05,25.44,89.98,2.17,Enugu
2024-07-06,25.64,86.76,0.66,Enugu
2024-07-07,25.29,89.93,1.93,Enugu
2024-07-08,25.11,90.74,3.83,Enugu
2024-07-09,25.48,86.98,3.51,Enugu
2024-07-10,25.78,87.06,2.51,Enugu
2024-07-11,24.93,91.61,1.9,Enugu
2024-07-12,25.62,88.28,1.1,Enugu
2024-07-13,25.82,87.58,1.55,Enugu
2024-07-14,26.17,85.06,0.27,Enugu
2024-07-15,25.82,88.6,6.12,Enugu
2024-07-16,25.47,90.06,9.8,Enugu
2024-07-17,26.36,87.72,11.19,Enugu
2024-07-18,25.52,91.71,27.57,Enugu
2024-07-19,24.57,94.09,70.97,Enugu
2024-07-20,25.12,91.02,10.89,Enugu
2024-07-21,24.81,89.8,1.49,Enugu
2024-07-22,25.98,86.48,1.5,Enugu
2024-07-23,25.87,86.84,1.53,Enugu
2024-07-24,26.04,86.8,1.87,Enugu
2024-07-25,26.19,85.61,2.18,Enugu
2024-07-26,25.91,85.98,1.13,Enugu
2024-07-27,25.9,86.67,2.1,Enugu
2024-07-28,25.28,90.1,7.7,Enugu
2024-07-29,25.68,87.61,2.55,Enugu
2024-07-30,25.71,87.21,2.99,Enugu
2024-07-31,25.89,85.53,2.9,Enugu
2024-08-01,25.85,86.21,8.13,Enugu
2024-08-02,25.02,88.35,2.55,Enugu
2024-08-03,25.9,84.23,0.42,Enugu
2024-08-04,25.55,84.64,0.32,Enugu
2024-08-05,26.05,84.27,0.35,Enugu
2024-08-06,25.58,86.12,1.11,Enugu
2024-08-07,25.88,85.65,1.83,Enugu
2024-08-08,25.7,86.16,1.15,Enugu
2024-08-09,26.1,85.9,2.7,Enugu
2024-08-10,26.15,86.02,2.81,Enugu
2024-08-11,25.88,85.91,1.21,Enugu
2024-08-12,25.26,87.77,3.0,Enugu
2024-08-13,25.12,89.17,1.64,Enugu
2024-08-14,25.62,86.76,1.03,Enugu
2024-08-15,25.64,86.14,1.51,Enugu
2024-08-16,24.8,88.9,2.44,Enugu
2024-08-17,25.07,88.99,1.92,Enugu
2024-08-18,25.34,88.8,3.26,Enugu
2024-08-19,24.69,92.85,20.27,Enugu
2024-08-20,25.05,86.66,3.58,Enugu
2024-08-21,25.72,86.88,2.69,Enugu
2024-08-22,25.76,87.87,5.83,Enugu
2024-08-23,24.91,91.9,13.32,Enugu
2024-08-24,24.78,90.83,4.63,Enugu
2024-08-25,24.64,92.13,5.92,Enugu
2024-08-26,24.84,91.77,9.6,Enugu
2024-08-27,26.06,87.61,4.96,Enugu
2024-08-28,26.12,86.63,1.83,Enugu
2024-08-29,25.82,87.0,0.86,Enugu
2024-08-30,24.87,89.36,1.85,Enugu
2024-08-31,25.8,86.18,1.29,Enugu
2024-09-01,26.11,84.68,0.25,Enugu
2024-09-02,25.26,87.79,0.38,Enugu
2024-09-03,25.4,86.84,1.94,Enugu
2024-09-04,26.21,85.45,3.02,Enugu
2024-09-05,26.23,84.92,1.51,Enugu
2024-09-06,24.71,91.58,20.44,Enugu
2024-09-07,24.29,91.12,9.45,Enugu
2024-09-08,26.33,83.36,3.78,Enugu
2024-09-09,26.21,87.29,4.46,Enugu
2024-09-10,26.08,88.99,11.08,Enugu
2024-09-11,26.02,88.75,8.83,Enugu
2024-09-12,25.88,89.53,4.95,Enugu
2024-09-13,25.75,89.05,3.16,Enugu
2024-09-14,24.77,92.68,5.52,Enugu
2024-09-15,25.99,86.77,2.01,Enugu
2024-09-16,26.79,85.18,1.91,Enugu
2024-09-17,25.78,87.73,6.53,Enugu
2024-09-18,25.23,87.69,1.53,Enugu
2024-09-19,25.84,86.35,3.77,Enugu
2024-09-20,24.95,89.62,3.53,Enugu
2024-09-21,26.51,80.65,1.21,Enugu
2024-09-22,26.46,87.34,3.37,Enugu
2024-09-23,25.73,88.25,3.82,Enugu
2024-09-24,26.01,83.71,4.87,Enugu
2024-09-25,26.04,84.63,5.42,Enugu
2024-09-26,25.13,86.43,0.54,Enugu
2024-09-27,25.96,87.08,3.47,Enugu
2024-09-28,25.07,90.08,4.02,Enugu
2024-09-29,24.95,88.49,0.85,Enugu
2024-09-30,26.37,83.57,1.24,Enugu
2024-10-01,25.63,89.34,1.47,Enugu
2024-10-02,26.55,86.08,1.31,Enugu
2024-10-03,26.22,88.49,3.8,Enugu
2024-10-04,25.97,89.63,17.78,Enugu
2024-10-05,24.93,90.12,6.73,Enugu
2024-10-06,25.54,84.66,8.39,Enugu
2024-10-07,26.36,82.81,2.77,Enugu
2024-10-08,24.32,94.42,24.17,Enugu
2024-10-09,24.19,91.94,16.49,Enugu
2024-10-10,25.43,82.88,0.33,Enugu
2024-10-11,26.84,79.82,0.88,Enugu
2024-10-12,26.15,87.78,2.12,Enugu
2024-10-13,24.84,92.44,7.48,Enugu
2024-10-14,24.42,88.68,4.62,Enugu
2024-10-15,25.62,80.51,1.41,Enugu
2024-10-16,25.54,87.87,7.45,Enugu
2024-10-17,25.99,86.69,2.36,Enugu
2024-10-18,25.26,89.63,2.8,Enugu
2024-10-19,26.27,84.02,1.82,Enugu
2024-10-20,25.58,90.56,2.94,Enugu
2024-10-21,26.27,89.54,1.06,Enugu
2024-10-22,25.52,94.0,5.54,Enugu
2024-10-23,27.26,81.86,1.81,Enugu
2024-10-24,25.17,89.77,1.68,Enugu
2024-10-25,26.01,87.64,4.17,Enugu
2024-10-26,26.21,86.46,0.52,Enugu
2024-10-27,26.04,86.45,0.21,Enugu
2024-10-28,26.84,76.67,0.53,Enugu
2024-10-29,26.24,81.61,3.53,Enugu
2024-10-30,27.48,74.8,0.18,Enugu
2024-10-31,27.33,69.38,0.04,Enugu
2024-11-01,27.43,72.54,1.41,Enugu
2024-11-02,26.4,66.15,0.43,Enugu
2024-11-03,26.35,65.97,0.02,Enugu
2024-11-04,26.43,67.88,0.0,Enugu
2024-11-05,26.24,70.65,0.0,Enugu
2024-11-06,26.59,66.08,0.02,Enugu
2024-11-07,25.93,73.04,0.35,Enugu
2024-11-08,26.66,71.5,0.02,Enugu
2024-11-09,27.3,71.39,0.22,Enugu
2024-11-10,26.07,71.15,0.07,Enugu
2024-11-11,26.24,61.55,0.0,Enugu
2024-11-12,28.0,59.33,0.0,Enugu
2024-11-13,28.81,61.34,0.0,Enugu
2024-11-14,29.14,63.56,0.01,Enugu
2024-11-15,27.56,62.59,0.0,Enugu
2024-11-16,26.59,57.92,0.0,Enugu
2024-11-17,26.44,52.28,0.0,Enugu
2024-11-18,27.01,53.67,0.0,Enugu
2024-11-19,27.12,54.1,0.0,Enugu
2024-11-20,26.64,56.19,0.0,Enugu
2024-11-21,26.82,51.34,0.0,Enugu
2024-11-22,27.59,52.98,0.0,Enugu
2024-11-23,28.25,54.48,0.0,Enugu
2024-11-24,26.65,48.08,0.0,Enugu
2024-11-25,26.53,47.36,0.0,Enugu
2024-11-26,26.66,42.92,0.01,Enugu
2024-11-27,25.45,46.11,0.0,Enugu
2024-11-28,25.41,48.37,0.0,Enugu
2024-11-29,25.34,45.77,0.0,Enugu
2024-11-30,26.44,46.63,0.0,Enugu
2024-12-01,26.69,48.5,0.0,Enugu
2024-12-02,26.77,48.98,0.0,Enugu
2024-12-03,26.02,49.2,0.0,Enugu
2024-12-04,26.25,43.76,0.0,Enugu
2024-12-05,26.34,43.59,0.0,Enugu
2024-12-06,27.08,45.88,0.0,Enugu
2024-12-07,27.52,47.23,0.0,Enugu
2024-12-08,26.15,46.85,0.0,Enugu
2024-12-09,26.52,49.57,0.0,Enugu
2024-12-10,27.45,49.04,0.0,Enugu
2024-12-11,27.35,54.33,0.0,Enugu
2024-12-12,27.47,52.84,0.0,Enugu
2024-12-13,26.12,55.55,0.0,Enugu
2024-12-14,25.66,41.29,0.0,Enugu
2024-12-15,26.33,42.27,0.0,Enugu
2024-12-16,25.05,45.43,0.0,Enugu
2024-12-17,24.87,40.98,0.0,Enugu
2024-12-18,25.49,39.34,0.0,Enugu
2024-12-19,24.86,38.25,0.0,Enugu
2024-12-20,25.07,36.27,0.0,Enugu
2024-12-21,26.07,39.31,0.0,Enugu
2024-12-22,26.31,43.38,0.0,Enugu
2024-12-23,27.11,45.49,0.0,Enugu
2024-12-24,27.33,46.81,0.0,Enugu
2024-12-25,27.53,48.87,0.0,Enugu
2024-12-26,27.3,40.85,0.0,Enugu
2024-12-27,26.32,37.95,0.0,Enugu
2024-12-28,26.44,38.41,0.0,Enugu
2024-12-29,27.73,38.58,0.0,Enugu
2024-12-30,28.37,45.56,0.0,Enugu
2024-12-31,28.44,51.21,0.01,Enugu
2025-01-01,28.22,59.97,0.0,Enugu
2025-01-02,28.3,53.07,0.0,Enugu
2025-01-03,28.9,45.6,0.0,Enugu
2025-01-04,28.24,70.94,0.0,Enugu
2025-01-05,28.26,56.34,0.0,Enugu
2025-01-06,27.39,40.03,0.0,Enugu
2025-01-07,27.41,40.78,0.0,Enugu
2025-01-08,27.2,38.42,0.0,Enugu
2025-01-09,25.78,39.0,0.0,Enugu
2025-01-10,25.93,37.47,0.0,Enugu
2025-01-11,26.15,36.0,0.0,Enugu
2025-01-12,26.13,37.09,0.0,Enugu
2025-01-13,27.18,37.95,0.0,Enugu
2025-01-14,26.83,50.31,0.0,Enugu
